GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,DefaultMapEntry,0,19,0,0,0,6,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,DefaultKeyValue,3,111,5,19,1,24,5,16,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,UnmodifiableMapEntry,0,24,0,0,0,7,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,MultiKey,0,195,0,12,0,37,0,20,0,14
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,AbstractMapEntryDecorator,11,36,2,2,3,11,3,7,1,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,TiedMapEntry,3,106,5,17,1,21,5,13,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,AbstractMapEntry,0,70,1,19,0,13,1,13,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.keyvalue,AbstractKeyValue,0,44,0,0,0,17,0,6,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.splitmap,AbstractIterableGetMapDecorator,22,61,2,2,5,18,5,13,3,13
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.splitmap,TransformedSplitMap,24,94,3,5,7,23,5,10,2,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,CompositeCollection,50,337,1,41,14,83,7,39,6,19
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,SynchronizedCollection,10,230,3,9,2,49,3,23,0,20
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,PredicatedCollection.Builder,50,138,8,10,12,36,9,14,2,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,AbstractCollectionDecorator,3,84,0,2,2,23,1,18,1,17
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,PredicatedCollection,0,94,0,8,0,20,0,11,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,UnmodifiableCollection,0,45,0,2,0,13,0,10,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,TransformedCollection,0,103,1,7,0,21,1,10,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,IndexedCollection,6,207,1,21,1,55,2,25,1,15
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.collection,UnmodifiableBoundedCollection,29,75,5,9,7,21,7,13,2,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,FixedOrderComparator.UnknownObjectBehavior,0,34,0,0,0,2,0,1,0,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,FixedOrderComparator,63,320,22,44,6,57,20,26,0,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,NullComparator,13,93,4,20,3,20,5,14,1,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,ReverseComparator,8,46,2,6,3,12,3,6,1,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,ComparableComparator,0,33,0,6,0,8,0,9,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,BooleanComparator,7,79,1,13,1,17,2,15,1,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,ComparatorChain,70,219,15,27,19,58,18,21,6,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.comparators,TransformingComparator,14,101,9,13,0,22,7,9,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.properties,SortedProperties,0,35,0,2,0,8,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,KeepCommand,0,9,0,0,0,4,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,InsertCommand,0,9,0,0,0,4,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,SequencesComparator,5,558,3,79,1,79,3,44,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,ReplacementsFinder,65,0,4,0,17,0,6,0,4,0
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,DeleteCommand,0,9,0,0,0,4,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,EditCommand,0,9,0,0,0,4,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,EditScript,3,69,0,2,1,19,1,7,1,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.sequence,SequencesComparator.Snake,0,21,0,0,0,8,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie.analyzer,StringKeyAnalyzer,15,174,10,24,4,36,11,14,1,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,TransformedBag,0,99,1,7,0,18,1,13,0,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,AbstractBagDecorator,9,39,0,4,3,8,2,9,2,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,CollectionSortedBag,11,134,3,21,2,42,3,20,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,HashBag,0,28,0,0,0,11,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,UnmodifiableBag,12,63,0,2,3,20,3,12,3,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,AbstractSortedBagDecorator,7,16,0,0,3,5,2,4,2,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,PredicatedSortedBag,0,27,0,0,0,7,0,6,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,AbstractMapBag.MutableInteger,18,6,4,0,4,3,4,1,2,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,CollectionBag,11,134,3,21,2,42,3,20,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,AbstractMapBag,15,624,8,74,3,163,8,60,0,27
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,SynchronizedSortedBag,42,9,0,0,9,3,5,2,5,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,UnmodifiableSortedBag,12,61,0,2,3,19,3,12,3,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,SynchronizedBag,5,98,0,2,2,19,1,10,1,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,TransformedSortedBag,44,23,4,0,8,6,4,5,2,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,TreeBag,7,84,0,6,3,21,1,12,1,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,AbstractMapBag.BagIterator,4,112,1,13,1,26,1,10,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,PredicatedBag,0,55,0,4,0,11,0,11,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bag,SynchronizedBag.SynchronizedBagSet,0,8,0,0,0,3,0,1,0,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeEntrySet,7,171,2,28,2,40,2,19,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractBitwiseTrie.BasicEntry,23,73,2,10,5,21,4,11,2,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeEntrySet.SingletonIterator,26,31,3,3,6,8,3,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.TrieIterator,4,101,1,9,1,25,1,10,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,UnmodifiableTrie,27,121,0,4,6,30,5,24,5,22
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeEntrySet,0,81,0,6,0,15,0,6,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.Values.ValueIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeEntryMap,43,134,10,24,7,30,11,16,1,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,PatriciaTrie,7,6,0,0,2,2,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.Reference,7,0,0,0,3,0,2,0,2,0
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,KeyAnalyzer,21,26,8,6,3,7,8,5,2,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.Values,0,45,0,4,0,13,0,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.KeySet,0,41,0,2,0,9,0,7,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeMap,131,152,25,25,16,30,18,21,4,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.EntrySet,2,62,1,9,1,15,1,10,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeEntrySet.EntryIterator,0,48,0,10,0,8,0,8,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.KeySet.KeyIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.TrieEntry,38,212,8,18,6,35,8,10,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeEntrySet.EntryIterator,0,89,1,9,0,22,1,8,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeMap,50,265,4,36,8,56,12,23,8,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.EntrySet.EntryIterator,0,11,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractBitwiseTrie,17,113,5,15,4,24,5,15,1,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.TrieMapIterator,4,95,1,11,1,24,1,14,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie,571,1298,100,196,130,306,75,124,6,45
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,FixedSizeList.FixedSizeListIterator,10,7,0,0,2,3,2,1,2,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,PredicatedList,13,101,0,6,2,21,1,17,1,14
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,TransformedList.TransformedListIterator,0,27,0,0,0,9,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,TreeList.TreeListIterator,4,246,1,21,1,56,1,21,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,TransformedList,13,134,1,7,2,26,2,18,1,15
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,SetUniqueList.SetListIterator,0,29,0,0,0,10,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.LinkedSubListIterator,0,69,0,4,0,14,0,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,GrowthList,7,89,1,5,2,20,2,8,1,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList,28,783,9,91,8,190,10,89,1,48
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,CursorableLinkedList.SubCursor,0,70,0,4,0,14,0,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,TreeList,2,262,2,16,1,53,2,23,0,16
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.LinkedListIterator,0,211,0,14,0,50,0,19,0,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,LazyList,30,54,2,6,6,15,3,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,SetUniqueList,25,289,2,26,7,69,3,31,1,19
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,FixedSizeList,31,83,0,0,7,16,6,15,6,15
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,CursorableLinkedList,19,218,7,19,8,76,8,25,1,19
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,CursorableLinkedList.Cursor,11,172,3,23,2,51,3,19,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.LinkedSubList,62,249,5,11,6,57,6,16,1,13
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,UnmodifiableList,0,83,0,2,0,21,0,17,0,16
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractListDecorator,3,77,0,4,2,16,1,16,1,14
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractSerializableListDecorator,0,19,0,0,0,8,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,NodeCachingLinkedList,10,150,0,12,4,51,2,18,2,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,PredicatedList.PredicatedListIterator,0,25,0,0,0,9,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,TreeList.AVLNode,53,1051,14,134,16,246,13,95,1,32
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,SetUniqueList.SetListListIterator,0,55,0,2,0,17,0,7,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.Node,26,22,0,0,11,10,5,4,5,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractSortedBidiMapDecorator,28,8,0,0,6,3,6,2,6,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.ViewIterator,60,128,9,11,12,27,7,9,2,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.Node,8,263,6,17,2,49,6,27,0,21
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.View,0,17,0,0,0,7,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.ViewMapEntryIterator,3,11,0,0,1,4,1,2,1,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.InverseEntryView,2,72,1,11,1,18,1,9,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractBidiMapDecorator,8,22,0,0,2,6,2,5,2,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.KeyView,0,37,0,4,0,7,0,6,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.EntryView,2,72,1,11,1,18,1,9,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.View,0,88,0,18,0,26,0,15,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,UnmodifiableOrderedBidiMap,0,82,0,4,0,24,0,15,0,13
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.KeySetIterator,0,53,0,2,0,16,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.ValueView,0,37,0,4,0,7,0,6,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.DataElement,0,37,0,0,0,6,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.Inverse,80,153,8,10,12,34,8,25,4,20
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.MapEntry,0,38,0,4,0,9,0,4,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.EntrySetIterator,0,56,0,2,0,16,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,DualTreeBidiMap,36,207,2,10,9,51,5,21,3,17
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,UnmodifiableBidiMap,0,79,0,4,0,23,0,14,0,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap,151,1852,29,226,32,433,29,164,1,64
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.InverseViewMapEntryIterator,5,21,0,0,1,5,1,3,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,DualHashBidiMap,12,49,0,0,3,14,1,5,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,UnmodifiableSortedBidiMap,0,104,0,4,0,29,0,17,0,15
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.ViewMapIterator,4,40,0,4,1,11,1,7,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractOrderedBidiMapDecorator,4,30,0,0,1,8,1,7,1,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,DualTreeBidiMap.BidiOrderedMapIterator,27,134,0,12,6,29,3,14,3,8
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.ValuesIterator,0,47,0,2,0,15,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.BidiMapIterator,14,145,0,14,4,33,1,15,1,8
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,DualLinkedHashBidiMap,12,49,0,0,3,14,1,5,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.KeySet,0,41,0,2,0,9,0,5,0,4
